experiment_id;seed;instance;n;m;s;best_known_result;max_generations;population_size;encoding_method;selection_method;mutation_method;crossover_method;parent_selection_method;mutation_probability;crossover_probability;elite_size;offspring_size;total_time;best_solution_found;best_solution_hash;elite_fitness;elite_hash;diff;gap
672;3356;Instance_80_2.mat;80;20;40;-2.426260132;1000;50;binary;ranking;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;3.037081003;-3.633252305;374088121;-3.6332523053833343,-3.7135926833769277,-3.840096208136437,-3.842993763940382,-3.849050596799648,-3.8544222148850222,-3.863874965692489,-3.8939340381653875;374088121,910959032,505040020,437937332,296612777,505040020,508305849,-1590923563;1.206992173;49.75%
668;3356;Instance_80_2.mat;80;20;40;-2.426260132;1000;50;binary;roulette;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;5.374904871;-3.638735658;-1020121449;-3.6387356582111945,-3.669636592004422,-3.6807008611035785,-3.727692567131645,-3.727692567131645,-3.727692567131645,-3.7411631594351125,-3.75819607900905;-1020121449,1125330455,-1022218601,-1020121449,-1020121449,-1020121449,-1022218725,-1021628781;1.212475526;49.97%
656;3356;Instance_80_2.mat;80;20;40;-2.426260132;1000;30;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;3.254556417;-3.644602038;1635287870;-3.644602037608164,-3.6570548606134445,-3.6570548606134445,-3.6570548606134445,-3.6809526339868968;1635287870,1635287870,1635287870,1635287870,-1016937538;1.218341906;50.21%
654;3356;Instance_80_2.mat;80;20;40;-2.426260132;1000;30;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;1.866753578;-3.644988702;238052519;-3.6449887020440226,-3.7101190287070676,-3.711837868913619,-3.735649034740807,-3.780686367543243;238052519,1819590834,238052391,-1755143700,-1755143700;1.21872857;50.23%
681;3356;Instance_80_2.mat;80;20;40;-2.426260132;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;2.582443953;-3.674859348;1130936771;-3.6748593478802003,-3.6889441066525643,-3.6889441066525643,-3.7202041287286978,-3.801757935630736,-3.8412003384909568,-3.8436862921545227,-3.8458316413751508;11,309,367,711,130,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;1.248599216;51.46%
678;3356;Instance_80_2.mat;80;20;40;-2.426260132;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;3.045548677;-3.680651654;-1011300914;-3.6806516535005143,-3.7761210780722885,-3.7761210780722885,-3.7761210780722885,-3.7761210780722885,-3.7761210780722885,-3.800989695334575,-3.8023778316690784;-1011300914,-348608562,-348608562,-348608562,-348608562,-348608562,725132238,-1019681329;1.254391522;51.70%
714;3356;Instance_80_2.mat;80;20;40;-2.426260132;1000;100;binary;fullyrandom;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;5.876177549;-3.695681452;-193932009;-3.6956814515699565,-3.6956814515699565,-3.6956814515699565,-3.702195452961263,-3.7178111300380747,-3.7400519374280594,-3.7475041345422655,-3.7480876101392764,-3.7573490836035357,-3.7983398609049774,-3.8113340933322464,-3.841714814286855,-3.8425884304052396,-3.863672192407992,-3.872442206869779;-193932009,-193932009,-193932009,-818505984,-193932009,-818505984,1475907813,-193669865,-193932009,1475907781,-952463610,993661246,-160377833,-903682194,843203847;1.26942132;52.32%
687;3356;Instance_80_2.mat;80;20;40;-2.426260132;1000;50;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;2.610616922;-3.698684982;-1812274378;-3.69868498161882,-3.745482528247586,-3.756327353907832,-3.756327353907832,-3.756327353907832,-3.756327353907832,-3.756812226506137,-3.7826093529041893;-1812274378,-1820662954,-1820663274,-1820663274,-1820663274,-1820663274,-1812274378,-1812274889;1.27242485;52.44%
636;3356;Instance_80_2.mat;80;20;40;-2.426260132;1000;30;binary;roulette;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.3;1.903937817;-3.791474178;-1053932063;-3.7914741780659265,-3.8346352932813303,-3.8346352932813303,-3.8346352932813303,-3.9363020978096896;-1053932063,-785496863,-785496863,-785496863,-785496607;1.365214046;56.27%
785;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;12.54727459;-2.655515152;1062782494;-2.655515151881017,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065,-2.6604258521440065;106,278,249,410,630,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.168139068;6.76%
791;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;8.547166348;-2.704249876;-1639393506;-2.7042498756069993,-2.778132897495228,-2.778132897495228,-2.778132897495228,-2.778132897495228,-2.778132897495228,-2.778132897495228,-2.778132897495228,-2.778132897495228,-2.778132897495228,-2.778132897495228,-2.7798154356514133,-2.8142397781785653,-2.8142397781785653,-2.8142397781785653;-1639393506,-1638345186,-1638345186,-1638345186,-1638345186,-1638345186,-1638345186,-1638345186,-1638345186,-1638345186,-1638345186,-1642531298,-1705454049,-1705454049,-1705454049;0.216873792;8.72%
784;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;10.82424688;-2.751863469;-1953955970;-2.7518634691335184,-2.7518634691335184,-2.7518634691335184,-2.7518634691335184,-2.7518634691335184,-2.7560196646251307,-2.7934210462513756,-2.7973275530629786,-2.7973275530629786,-2.7973275530629786,-2.7973275530629786,-2.7973275530629786,-2.7973275530629786,-2.7973275530629786,-2.7973275530629786;-1953955970,-1953955970,-1953955970,-1953955970,-1953955970,-1949790338,-1953960578,-1953960066,-1953960066,-1953960066,-1953960066,-1953960066,-1953960066,-1953960066,-1953960066;0.264487386;10.63%
721;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;3.764425278;-2.769308872;-1077328396;-2.769308872238336,-2.8082309255305167,-2.8082309255305167,-2.8082309255305167,-2.8082309255305167;-1077328396,-1093970444,-1093970444,-1093970444,-1093970444;0.281932789;11.33%
754;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;50;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;5.483686686;-2.800275842;-1048564037;-2.800275841768432,-2.800275841768432,-2.8287849549774844,-2.8287849549774844,-2.8287849549774844,-2.8287849549774844,-2.8287849549774844,-2.8379339318301113;-1048564037,-1048564037,-1047515461,-1047515461,-1047515461,-1047515461,-1047515461,-779080005;0.312899758;12.58%
803;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;8.49980855;-2.804437347;-1215791762;-2.8044373473529114,-2.8044373473529114,-2.8203820926788934,-2.8203820926788934,-2.8203820926788934,-2.8203820926788934,-2.8203820926788934,-2.8344035836353285,-2.8344035836353285,-2.8344035836353285,-2.8344035836353285,-2.8344035836353285,-2.8344035836353285,-2.8344035836353285,-2.8344035836353285;-1215791762,-1215791762,-1215799954,-1215799954,-1215799954,-1215799954,-1215799954,-1215791762,-1215791762,-1215791762,-1215791762,-1215791762,-1215791762,-1215791762,-1215791762;0.317061264;12.75%
797;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;8.554069996;-2.829250102;906190536;-2.8292501020895586,-2.8668370636865883,-2.8668370636865883,-2.8668370636865883,-2.8668370636865883,-2.8668370636865883,-2.8668370636865883,-2.8668370636865883,-2.868100716323567,-2.868100716323567,-2.868100716323567,-2.868100716323567,-2.868100716323567,-2.868100716323567,-2.868100716323567;906190536,-1241260984,-1241260984,-1241260984,-1241260984,-1241260984,-1241260984,-1241260984,-1241260472,-1241260472,-1241260472,-1241260472,-1241260472,-1241260472,-1241260472;0.341874019;13.74%
755;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;50;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;6.321835995;-2.879917604;-83151577;-2.8799176043677863,-2.8799176043677863,-2.8799176043677863,-2.8799176043677863,-2.8799176043677863,-2.8799176043677863,-2.8799176043677863,-2.8799176043677863;-83151577,-83151577,-83151577,-83151577,-83151577,-83151577,-83151577,-83151577;0.392541521;15.78%
781;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;12.18354702;-2.917006987;1864064906;-2.917006986585487,-2.982670777530473,-2.9884285987829626,-2.9884285987829626,-2.997854319729603,-3.003355642941119,-3.0232373295462334,-3.026056164456042,-3.052661399584671,-3.056148826098168,-3.056910595991156,-3.060897048064891,-3.069965834337827,-3.0711133286706898,-3.071986954827497;18,640,649,062,586,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.429630903;17.27%
725;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;3.80561161;-2.934796772;869469544;-2.934796772269901,-2.934796772269901,-2.934796772269901,-2.934796772269901,-2.934796772269901;869,469,544,869,469,000,000,000,000,000,000,000,000,000,000;0.447420689;17.99%
796;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;6.794274092;-2.936096508;1523224434;-2.9360965081646806,-3.088759969976448,-3.0904178539734897,-3.0904178539734897,-3.0910993934625868,-3.0910993934625868,-3.0910993934625868,-3.0910993934625868,-3.0910993934625868,-3.0910993934625868,-3.11025342051529,-3.1131275167255623,-3.1131275167255623,-3.116922684693487,-3.116922684693487;15,232,244,345,165,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.448720425;18.04%
737;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;2.637629747;-2.939581113;1868240322;-2.9395811134126837,-2.9395811134126837,-2.9395811134126837,-2.9395811134126837,-2.9395811134126837;18,682,403,221,868,200,000,000,000,000,000,000,000,000,000,000,000;0.45220503;18.18%
809;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;8.61994648;-2.96833977;-1546762451;-2.9683397696037033,-3.0076951248546586,-3.0134960069120353,-3.0134960069120353,-3.0134960069120353,-3.0134960069120353,-3.0134960069120353,-3.0134960069120353,-3.0365339756470657,-3.0365339756470657,-3.0365339756470657,-3.0365339756470657,-3.0365339756470657,-3.0365339756470657,-3.0365339756470657;-1,546,762,451,667,890,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.480963686;19.34%
773;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;50;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;4.328104496;-2.981136854;638710815;-2.9811368536410185,-2.9811368536410185,-2.9811368536410185,-2.9811368536410185,-2.9811368536410185,-2.9811368536410185,-2.9811368536410185,-2.9811368536410185;638,710,815,638,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.49376077;19.85%
782;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;14.64291954;-2.985463939;777624711;-2.9854639392819653,-2.9888205151754326,-3.0354781865370004,-3.0397578913182155,-3.0457084309316547,-3.069012676706769,-3.10076940237286,-3.103148923466506,-3.103148923466506,-3.103148923466506,-3.1046215281486136,-3.1155273702010984,-3.1198635077007677,-3.1250383753527,-3.128281500648339;777624711,-297200510,-832891772,-832891772,784979095,-297200510,784979079,-834071164,-834071164,-834071164,-1369860988,-834063228,-1369860923,-833022588,-1910967035;0.498087856;20.02%
739;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;byclass_0.1_0.1;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;2.571862936;-2.996750411;252774027;-2.9967504108603222,-3.054067329999695,-3.054067329999695,-3.054067329999695,-3.1832771342766044;252,774,027,252,774,000,000,000,000,000,000,000,000,000,000;0.509374327;20.48%
783;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;9.061747789;-3.007936063;798604682;-3.0079360629377563,-3.0148746894119816,-3.016254412939386,-3.027970302685475,-3.031436542583543,-3.0421880472004785,-3.0471974020665096,-3.0635815465202194,-3.063596191433232,-3.0695225950093867,-3.0695225950093867,-3.0695225950093867,-3.0695225950093867,-3.084841460633508,-3.084841460633508;798604682,798080398,-1358840382,798080451,-1358839870,-1358842429,792968641,664386974,-1358840373,663862670,663862670,663862670,663862670,-1358840381,-1358840381;0.520559979;20.93%
724;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;3.316926718;-3.01119103;-1177934619;-3.0111910301767506,-3.054099005868534,-3.0580197686778847,-3.0580197686778847,-3.0580197686778847;-1177934619,-1177934619,-1177934619,-1177934619,-1177934619;0.523814947;21.06%
722;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;4.452894449;-3.022298423;655424910;-3.022298422794196,-3.027679859220041,-3.038694848442075,-3.0386948484420753,-3.0386948484420753;655424910,-1493107314,-1492058978,-1492058994,-1492058994;0.534922339;21.51%
749;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;2.63650918;-3.025806101;-16210248;-3.0258061008624755,-3.095137978443464,-3.1130210858712286,-3.1130210858712286,-3.1130210858712286;-16210248,-49797448,-16243016,-16243016,-16243016;0.538430017;21.65%
730;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;2.15510416;-3.033543121;776656594;-3.033543120923573,-3.0804114507808382,-3.0804114507808382,-3.0804114507808382,-3.0804114507808382;776,656,594,776,527,000,000,000,000,000,000,000,000,000,000;0.546167037;21.96%
752;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;50;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;7.35282135;-3.051008044;790120091;-3.051008043928162,-3.0732690815220973,-3.0796972465143186,-3.0829755576563884,-3.1326116857873494,-3.1466157465267917,-3.1611828387080054,-3.1622814303504843;790,120,091,172,964,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.56363196;22.66%
767;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;50;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.7;4.327865839;-3.076930115;-57070174;-3.0769301154927353,-3.1708347881413097,-3.1708347881413097,-3.1708347881413097,-3.1708347881413097,-3.1708347881413097,-3.1708347881413097,-3.1708347881413097;-57070174,-57070174,-57070174,-57070174,-57070174,-57070174,-57070174,-57070174;0.589554032;23.70%
742;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;byclass_0.1_0.1;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;2.117771149;-3.097131633;-1375688934;-3.097131632884361,-3.097131632884361,-3.097131632884361,-3.097131632884361,-3.097131632884361;-1375688934,-1375688934,-1375688934,-1375688934,-1375688934;0.609755549;24.51%
751;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;50;binary;tournament_2;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.5;6.194409847;-3.097207418;-1499889732;-3.0972074181848317,-3.1026509347451525,-3.1302132179528925,-3.1376593808686373,-3.1428369107618006,-3.1479410119747477,-3.1665006040052606,-3.187082539620801;-1499889732,-1499889740,647593908,651788212,-1499889740,647593908,613514934,613512886;0.609831335;24.52%
723;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;tournament_2;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;2.79631114;-3.103125611;-1437729391;-3.1031256106445735,-3.1275422088353144,-3.1350202574913766,-3.1350202574913766,-3.1350202574913766;-1437729391,-1570898543,-497160831,-497160831,-497160831;0.615749527;24.75%
778;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;50;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;3.478358746;-3.118099235;-1815374546;-3.1180992345959746,-3.1180992345959746,-3.1180992345959746,-3.1180992345959746,-3.1180992345959746,-3.1180992345959746,-3.1180992345959746,-3.1180992345959746;-1815374546,-1815374546,-1815374546,-1815374546,-1815374546,-1815374546,-1815374546,-1815374546;0.630723151;25.36%
734;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;30;binary;ranking;singlepoint_interchange;misc;ranking;0.2;0.8;0.15;0.7;3.344949722;-3.129105579;1272143269;-3.1291055785455404,-3.213720529239201,-3.2280567754439238,-3.2683190874560566,-3.2683190874560566;12,721,432,691,255,300,000,000,000,000,000,000,000,000,000,000,000;0.641729495;25.80%
807;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;fullyrandom;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.3;4.999004602;-3.129760896;-1354535551;-3.129760895715486,-3.129760895715486,-3.129760895715486,-3.129760895715486,-3.129760895715486,-3.2219353853090467,-3.2219353853090467,-3.2219353853090467,-3.2219353853090467,-3.2219353853090467,-3.2219353853090467,-3.2485925899458983,-3.2485925899458983,-3.281936927898518,-3.292093880948422;-1354535551,-1354535551,-1354535551,-1354535551,-1354535551,-1358729847,-1358729847,-1358729847,-1358729847,-1358729847,-1358729847,-1354535551,-1354535551,-1358729847,-284988023;0.642384812;25.83%
766;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;50;binary;ranking;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;3.432257652;-3.135240796;-418881797;-3.1352407963070856,-3.156777872679638,-3.195337110571508,-3.195337110571508,-3.195337110571508,-3.195337110571508,-3.195337110571508,-3.195337110571508;-418881797,-1088925957,-1224188165,-1224188165,-1224188165,-1224188165,-1224188165,-1224188165;0.647864713;26.05%
790;3356;Instance_80_3.mat;80;20;40;-2.487376083;1000;100;binary;roulette;singlepoint_interchange;singlepoint;ranking;0.2;0.8;0.15;0.5;6.772154331;-3.13583747;1851283258;-3.1358374701700495,-3.158848239686236,-3.160119688307226,-3.164680116911627,-3.1667584004767297,-3.1667584004767297,-3.1667584004767297,-3.1780133483524864,-3.1813369091688184,-3.1905800413371104,-3.1905800413371104,-3.1991457479925476,-3.2172109385273817,-3.2177598905387628,-3.220466710457834;185,128,325,818,512,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;0.648461387;26.07%
